Record Length,1024,Points,0.0,1.8308994,
Sample Interval,12.3303347,Hz,12.3303347,4.63089943,
Trigger Point,0.0,Samples,24.66066933,-2.1691008,
,,,36.99100494,-46.96910095,
,,,49.32133865,-47.36910248,
,,,61.651672363,-48.56910324,
Source,MATH,,73.982009888,-51.76910019,
Vertical Units,dB,,86.312339783,-58.569103241,
Vertical Scale,10.0000001,,98.642677307,-60.969100952,
Vertical Offset,-20,9691,,110.9730148,-60.969100952,
Horizontal Units,Hz,,123.3033447,-60.969100952,
Horizontal Scale,1.2626263E3,,135.6336823,-60.969100952,
Pt Fmt,Y,,147.9640198,-60.969100952,
Yzero,0.0,,160.29435730,-55.369102478,
,,,172.62467957,-54.56910324,
,,,184.95501709,-54.56910324,
Note,TDS 2012C - 12:35:25 a. m.   30/07/2025,,197.28535461,-47.36910248,
,,,209.61569214,-47.36910248,
,,,221.94602966,-36.16910172,
,,,234.27635193,-26.96910095,
,,,246.60668945,-25.36910057,
,,,258.93704224,-25.36910057,
,,,271.26736450,-28.16910172,
,,,283.59768677,-41.76910019,
,,,295.92803955,-46.96910095,
,,,308.25836182,-54.56910324,
,,,320.58871460,-58.569103241,
,,,332.91903687,-51.76910019,
,,,345.24935913,-58.569103241,
,,,357.57971191,-60.969100952,
,,,369.91003418,-60.969100952,
,,,382.24038696,-60.969100952,
,,,394.57070923,-58.569103241,
,,,406.901031494,-58.569103241,
,,,419.231384277,-58.569103241,
,,,431.561706543,-55.369102478,
,,,443.892059326,-50.16910172,
,,,456.222381592,-47.36910248,
,,,468.552703857,-42.56909943,
,,,480.883056641,-32.56909943,
,,,493.213378906,-31.36910057,
,,,505.543731689,-31.36910057,
,,,517.874084473,-34.56909943,
,,,530.204406738,-41.36910248,
,,,542.534729004,-50.16910172,
,,,554.865051270,-52.56910324,
,,,567.195373535,-49.36910248,
,,,579.525756836,-54.56910324,
,,,591.856079102,-60.969100952,
,,,604.186401367,-60.969100952,
,,,616.516723633,-60.969100952,
,,,628.847045898,-60.969100952,
,,,641.177429199,-58.569103241,
,,,653.507751465,-60.969100952,
,,,665.838073730,-60.969100952,
,,,678.168395996,-58.569103241,
,,,690.498718262,-51.36910248,
,,,702.829101563,-49.36910248,
,,,715.159423828,-45.76910019,
,,,727.489746094,-38.96910095,
,,,739.820068359,-34.96910095,
,,,752.150390625,-33.76910019,
,,,764.480773926,-34.56909943,
,,,776.811096191,-38.16910172,
,,,789.141418457,-48.56910324,
,,,801.471740723,-47.36910248,
,,,813.802062988,-52.56910324,
,,,826.132446289,-58.569103241,
,,,838.462768555,-54.56910324,
,,,850.793090820,-54.56910324,
,,,863.123413086,-58.569103241,
,,,875.453735352,-55.369102478,
,,,887.784118652,-55.369102478,
,,,900.114440918,-55.369102478,
,,,912.444763184,-60.969100952,
,,,924.775085449,-51.36910248,
,,,937.105407715,-48.96910095,
,,,949.435791016,-50.16910172,
,,,961.766113281,-32.96910095,
,,,974.096435547,-5.76910067,
,,,986.426757813,1.8308994,
,,,998.757080078,2.6308994,
,,,1.0110875E3,2.6308994,
,,,1.0234178E3,-2.96910071,
,,,1.0357482E3,-30.56910133,
,,,1.0480785E3,-46.96910095,
,,,1.0604089E3,-48.56910324,
,,,1.0727392E3,-47.36910248,
