Record Length,1024,Points,0.0,-30.16910172,
Sample Interval,12.3303347,Hz,12.3303347,-28.16910172,
Trigger Point,0.0,Samples,24.66066933,-34.56909943,
,,,36.99100494,-58.569103241,
,,,49.32133865,-54.56910324,
,,,61.651672363,-60.969100952,
Source,MATH,,73.982009888,-60.969100952,
Vertical Units,dB,,86.312339783,-58.569103241,
Vertical Scale,10.0000001,,98.642677307,-51.36910248,
Vertical Offset,-20,9691,,110.9730148,-54.56910324,
Horizontal Units,Hz,,123.3033447,-55.369102478,
Horizontal Scale,1.2626263E3,,135.6336823,-60.969100952,
Pt Fmt,Y,,147.9640198,-60.969100952,
Yzero,0.0,,160.29435730,-60.969100952,
,,,172.62467957,-54.56910324,
,,,184.95501709,-60.969100952,
Note,TDS 2012C - 12:27:39 a. m.   30/07/2025,,197.28535461,-54.56910324,
,,,209.61569214,-60.969100952,
,,,221.94602966,-36.96910095,
,,,234.27635193,-26.56910133,
,,,246.60668945,-24.56910133,
,,,258.93704224,-25.36910057,
,,,271.26736450,-28.56910133,
,,,283.59768677,-44.16910172,
,,,295.92803955,-54.56910324,
,,,308.25836182,-54.56910324,
,,,320.58871460,-60.969100952,
,,,332.91903687,-58.569103241,
,,,345.24935913,-60.969100952,
,,,357.57971191,-58.569103241,
,,,369.91003418,-58.569103241,
,,,382.24038696,-60.969100952,
,,,394.57070923,-60.969100952,
,,,406.901031494,-60.969100952,
,,,419.231384277,-58.569103241,
,,,431.561706543,-54.56910324,
,,,443.892059326,-58.569103241,
,,,456.222381592,-51.36910248,
,,,468.552703857,-46.56909943,
,,,480.883056641,-34.16910172,
,,,493.213378906,-30.96910095,
,,,505.543731689,-30.16910172,
,,,517.874084473,-34.16910172,
,,,530.204406738,-44.56909943,
,,,542.534729004,-60.969100952,
,,,554.865051270,-58.569103241,
,,,567.195373535,-51.76910019,
,,,579.525756836,-58.569103241,
,,,591.856079102,-58.569103241,
,,,604.186401367,-54.56910324,
,,,616.516723633,-60.969100952,
,,,628.847045898,-60.969100952,
,,,641.177429199,-60.969100952,
,,,653.507751465,-58.569103241,
,,,665.838073730,-58.569103241,
,,,678.168395996,-58.569103241,
,,,690.498718262,-60.969100952,
,,,702.829101563,-51.36910248,
,,,715.159423828,-49.36910248,
,,,727.489746094,-38.56909943,
,,,739.820068359,-32.96910095,
,,,752.150390625,-31.76910019,
,,,764.480773926,-34.56909943,
,,,776.811096191,-38.96910095,
,,,789.141418457,-58.569103241,
,,,801.471740723,-60.969100952,
,,,813.802062988,-54.56910324,
,,,826.132446289,-60.969100952,
,,,838.462768555,-60.969100952,
,,,850.793090820,-55.369102478,
,,,863.123413086,-60.969100952,
,,,875.453735352,-60.969100952,
,,,887.784118652,-60.969100952,
,,,900.114440918,-60.969100952,
